ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
14040	MT-TY	-0.654859500613537	-0.163998538458853	-2.56201103443573	0.0194420221229031	0.999804375004354	-4.0104409159873
7803	FAM124A	-0.386359537037839	2.03282762101891	-2.55925501136945	0.0195549958647666	0.999804375004354	-4.01167843540283
10268	PPIC	-0.588042564648842	3.27952181675865	-2.55711591305493	0.0196431084113986	0.999804375004354	-4.01263888213553
17745	AC073569.3	0.567739193764268	2.34247091681307	2.55110072567659	0.0198928984716999	0.999804375004354	-4.01533939258428
9577	CLDN2	0.610514179416677	1.50458302177652	2.55097937831381	0.019897968366263	0.999804375004354	-4.01539386689064
15756	IGKV1-5	-1.99501893680944	-5.23466269245263	-2.54257254905426	0.0202521928841432	0.999804375004354	-4.01916735018814
14086	MT-ND4L	-0.60478217570574	6.54715412748322	-2.53440409619061	0.0206020710480569	0.999804375004354	-4.02283295770732
617	THOC3	-0.511192059670807	2.01166905584358	-2.53356161500028	0.0206384797308771	0.999804375004354	-4.02321097109344
7073	PRUNE1	-0.29198389701877	4.05252864639955	-2.52191195759065	0.0211481964394009	0.999804375004354	-4.02843702312884
10119	SCARA3	-0.360962720172082	4.77745809836518	-2.51812368821085	0.021316489747784	0.999804375004354	-4.03013601154558
16054	LINC02232	0.629663854686544	1.81595816586958	2.50619801741813	0.0218545651912457	0.999804375004354	-4.03548303500995
17778	AL359693.1	0.868993571139052	2.09737563546275	2.50435579635934	0.0219388167948584	0.999804375004354	-4.03630880955154
17523	AP000350.6	2.73890802609657	3.99202933741118	2.49829441773846	0.0222181899326625	0.999804375004354	-4.03902540894979
11203	CSRP2	-0.297915258983985	2.97836387062797	-2.48229894316638	0.0229715942644534	0.999804375004354	-4.04619111945695
11839	PDIA3P1	0.527024414905446	1.85575273856915	2.48015376310225	0.0230744427725304	0.999804375004354	-4.04715175862508
14064	IGHG1	-2.40480783657656	-5.67274163316942	-2.47872750365645	0.0231430627619623	0.999804375004354	-4.0477904061795
16591	SORD2P	-0.907050846297345	-2.65467069645538	-2.47858265530463	0.0231500424042995	0.999804375004354	-4.04785526384291
12131	FHL3	-0.415943863874517	2.63853666316852	-2.46103054552631	0.0240106017450442	0.999804375004354	-4.0557112806872
11057	CD34	-0.444113561397659	5.86818479738993	-2.45864013299008	0.024130098373796	0.999804375004354	-4.05678068521137
17722	AC009090.3	0.78117347271286	1.70506075479118	2.45174710722421	0.0244778130058405	0.999804375004354	-4.05986372919993
15841	RNF139-AS1	0.35032245984106	3.87515078497052	2.44300486689529	0.0249255718536952	0.999804375004354	-4.06377232007976
2082	SPTLC2	-0.314590730713046	5.88337652629097	-2.43945977134089	0.0251093229525878	0.999804375004354	-4.06535679636598
10356	SPRR1B	-0.924063491033214	3.00883500838278	-2.43606149099622	0.0252866552624696	0.999804375004354	-4.06687537090093
15357	OLMALINC	-0.428768695982551	1.66182118273947	-2.43528598807937	0.0253272874052071	0.999804375004354	-4.06722187720348
9972	TPM4	-0.309426223045768	6.43246717526845	-2.42620061543162	0.0258078888033162	0.999804375004354	-4.07128024897272
7365	ANKRD31	-0.475448407568344	0.944427168381249	-2.42151519077706	0.026059064325685	0.999804375004354	-4.07337237929074
15726	CNTF	0.489538774619974	2.03263194483045	2.41242105285204	0.0265531229871057	0.999804375004354	-4.07743144556054
16455	AC084824.1	0.421953722370463	1.99589652678227	2.41225795491488	0.0265620630817121	0.999804375004354	-4.07750422237043
9086	S100A11	-0.663584625632044	5.21126696173259	-2.41115782316382	0.0266224395632208	0.999804375004354	-4.07799509930114
17566	U1	-0.80629200371834	1.5026830948744	-2.4104200354686	0.0266630020489812	0.999804375004354	-4.07832428054153
7932	GABRA2	-0.695993579750798	-0.820031138960373	-2.40456438408543	0.026986992192115	0.999804375004354	-4.08093638739184
3130	COL1A1	-0.915500179092304	10.2958737106966	-2.40210602062894	0.0271241056885806	0.999804375004354	-4.08203273815662
8974	WDR63	0.710480363994075	2.86510835496776	2.39996694787258	0.0272439402687595	0.999804375004354	-4.08298655723007
14408	MESTP1	1.15543417605184	-0.122611683017648	2.39863252572102	0.0273189472357397	0.999804375004354	-4.0835815144205
8128	THY1	-0.889631589757805	3.02341689093577	-2.39698138015788	0.0274120240079078	0.999804375004354	-4.08431761357554
12262	OAF	-0.627803141395068	2.54385635880491	-2.3964021598954	0.0274447453615116	0.999804375004354	-4.0845758179164
14568	OPA1-AS1	0.72940068778807	0.649244117132144	2.39567859264267	0.0274856724213625	0.999804375004354	-4.08489835556927
1626	CFAP61	-0.690490703966188	-0.591987351082124	-2.39073593154501	0.0277667715691252	0.999804375004354	-4.08710119177981
13604	MT-ND4	-0.618248798487893	8.52901180098462	-2.3890758920266	0.0278617818498625	0.999804375004354	-4.08784087454659
13948	AC121338.1	0.56856610097182	0.864888374829574	2.38028211793318	0.0283701628516232	0.999804375004354	-4.09175784289287
9694	NELL1	-1.34694275803278	0.0930397605913303	-2.36750404671504	0.0291243170907176	0.999804375004354	-4.09744527570192
5165	CALU	-0.315736894747221	6.23468182259234	-2.36749927935441	0.0291246019117079	0.999804375004354	-4.09744739665891
12022	MXRA7	-0.398596780208496	4.33241593002199	-2.36723610626266	0.0291403289399473	0.999804375004354	-4.09756447893093
6409	CYP19A1	-0.574380328179287	0.411386674732013	-2.36424729229924	0.0293194942284509	0.999804375004354	-4.09889400662674
2111	RPS6KA5	0.349790735148489	6.51047882049423	2.36400917895228	0.0293338120391634	0.999804375004354	-4.09899991523671
12668	CYP4A11	0.669136822145289	3.30015733101262	2.36395219652426	0.0293372393713103	0.999804375004354	-4.09902525974086
12977	AKR1C3	-0.491761979359507	4.31352898545466	-2.36181282709058	0.0294661865814458	0.999804375004354	-4.09997672667238
9689	IFI27	-0.92682545415481	3.00744179592729	-2.36163617936521	0.029476857307596	0.999804375004354	-4.10005528260993
17505	AC124016.2	0.65376786140376	1.34843952213443	2.3577294464643	0.0297137722998178	0.999804375004354	-4.10179235957825
9778	C11orf74	-0.437911578817302	1.56362393075487	-2.35295274704028	0.0300058528906624	0.999804375004354	-4.10391556600764
13525	MT-CO2	-0.489881871319145	8.27099364029252	-2.34817273666689	0.030300808492928	0.999804375004354	-4.1060394727501
17029	AC027514.1	0.688351011529301	1.9393203269954	2.34622061566858	0.0304220400080153	0.999804375004354	-4.10690663576065
17284	AL158163.1	0.534618005194992	2.78150571461812	2.345423492367	0.0304716729073759	0.999804375004354	-4.10726069271946
14163	LEPROT	-0.289480113119908	6.09147129664041	-2.34535473370516	0.030475957692852	0.999804375004354	-4.10729123211175
16262	AC023078.1	-0.909827711852654	0.10901455620246	-2.32959898603361	0.0314727009468579	0.999804375004354	-4.11428480424371
7240	ACKR3	-0.458567914058548	4.76207396497394	-2.32538067621783	0.0317446533101708	0.999804375004354	-4.11615568501636
894	PLPP1	-0.426412552436434	4.4417232078313	-2.31848866429426	0.0321936755880423	0.999804375004354	-4.11921097039562
14059	IGLC3	-1.57126584091474	-5.32990616272902	-2.31598298760633	0.0323583787491294	0.999804375004354	-4.12032131425375
13633	MT-CO3	-0.460048677975988	10.432688676856	-2.31061964757815	0.0327135519027595	0.999804375004354	-4.12269717172248
8213	EME1	0.440711035523872	1.00723170760144	2.30960186295229	0.032781358734281	0.999804375004354	-4.12314790566459
5160	IFT22	-0.29996546120091	2.90507699311482	-2.30956975086207	0.0327835002241893	0.999804375004354	-4.12316212610228
9927	CERCAM	-0.516947521808766	3.99729307789091	-2.3071055660488	0.0329482190109579	0.999804375004354	-4.12425323969046
3115	CCL2	-0.566307806432162	1.11925135825577	-2.30516890963447	0.0330782130404575	0.999804375004354	-4.12511060277415
7619	WDR31	-0.338695881455904	2.7076959462231	-2.29498140539944	0.0337698868011404	0.999804375004354	-4.12961818553781
16137	AC099550.1	0.534217510679552	0.082617723462699	2.29062770775676	0.0340695427006413	0.999804375004354	-4.13154325280809
8214	EPHB1	0.390706718616713	4.10859343971195	2.2888057415999	0.0341956736908425	0.999804375004354	-4.1323486377108
4005	DNAJC6	0.544125368474942	2.82155902691964	2.28780103353276	0.0342654122645481	0.999804375004354	-4.13279270183355
10555	KCNS3	-0.438721029545881	3.13248610466706	-2.28669684991043	0.0343422073713933	0.999804375004354	-4.13328068418994
16092	SELENOP	-0.432886782049399	5.14891271106692	-2.28617428201939	0.0343786070399679	0.999804375004354	-4.13351160990637
16903	AF001548.2	0.670698555452202	1.74086577161196	2.28440923392285	0.0345018161571056	0.999804375004354	-4.13429151044701
2814	WNT2	-0.546374288739668	0.133446616082907	-2.28228788344155	0.0346504373059893	0.999804375004354	-4.13522867331815
4461	SCPEP1	-0.326177005614119	5.58220797505892	-2.27930137604725	0.0348606746416371	0.999804375004354	-4.13654772053669
6376	FXYD6	-0.428232824111733	1.11146099202749	-2.27518311855262	0.0351525168963559	0.999804375004354	-4.1383660040617
5210	ACKR4	-0.534697645182601	2.91541776593611	-2.27162776850404	0.0354062827522063	0.999804375004354	-4.13993516774687
8450	CREB3L1	-0.585322557093021	2.71090935743604	-2.26768802732366	0.035689460887959	0.999804375004354	-4.14167334208512
16575	AC108449.2	0.307874371402526	3.26407914991962	2.26481620724043	0.035897196106165	0.999804375004354	-4.14293993129428
13299	MFAP5	-0.652612849269845	5.82990087170468	-2.26336896323554	0.0360023060935706	0.999804375004354	-4.14357808649335
11326	MYPOP	-0.456354724084244	1.40546856829967	-2.25944222655436	0.0362889286910831	0.999804375004354	-4.14530909201802
8709	CSTB	-0.373166276282406	5.74926522165353	-2.25543405429281	0.036583665860252	0.999804375004354	-4.14707528213166
12199	OLFML1	-0.409576183090946	4.3433209882671	-2.2554328310128	0.036583756149122	0.999804375004354	-4.1470758210557
15675	VWFP1	-0.987855303264347	-2.45123209155228	-2.25454071870097	0.0366496566793707	0.999804375004354	-4.14746882888248
10168	ARF4	-0.360640990007526	5.83686522125241	-2.25219889895371	0.0368231687042319	0.999804375004354	-4.1485003128415
13905	LGALS7	2.99493412410598	4.54307353952665	2.25060958012879	0.0369413569857583	0.999804375004354	-4.14920020532411
15817	AC109587.1	0.49601467289678	2.24513936356704	2.24490726045716	0.0373682892090285	0.999804375004354	-4.15171039099979
1079	NFATC3	-0.267561980954599	5.21025980053764	-2.24431048399365	0.0374132316853798	0.999804375004354	-4.15197300719266
17129	AC005253.1	0.628436447014684	0.530741644096793	2.24041690348827	0.0377076768697042	0.999804375004354	-4.15368599798744
10202	COL3A1	-0.684053928157962	11.0919280927907	-2.23848742790623	0.0378543797281051	0.999804375004354	-4.15453461076722
7600	CBWD5	0.511178545992944	3.66573643163471	2.23392724800488	0.0382031931129096	0.999804375004354	-4.15653954313214
10661	PDE7B	-0.344583662856574	1.72367926039327	-2.23255381228609	0.0383088271441365	0.999804375004354	-4.15714319372277
1738	CCDC80	-0.567339523973092	8.71509135530975	-2.23223828025552	0.0383331333695427	0.999804375004354	-4.15728186309207
9130	FSTL1	-0.494028011907384	8.17332285019538	-2.22843556324631	0.0386271845924098	0.999804375004354	-4.15895269433453
17019	AP001793.2	0.590922718800619	0.988124969211793	2.22522836245318	0.038876798353584	0.999804375004354	-4.16036132115635
14734	AC244021.1	-0.70985413351652	-1.62044257572656	-2.22439833941395	0.0389416395926735	0.999804375004354	-4.16072579139299
13558	SCAMP5	-0.853409115675803	1.55467844335413	-2.22377016011376	0.0389907789450701	0.999804375004354	-4.1610016077666
4376	MYCT1	-0.459831199222439	2.12941751188474	-2.22051280436349	0.0392465014236187	0.999804375004354	-4.162431510957
5143	LIF	-0.548425507422921	2.78481410769926	-2.21925007483433	0.0393460475318309	0.999804375004354	-4.16298567811475
14062	IGHA2	-1.66261464740127	-4.9464853399238	-2.21540914344867	0.0396502721877306	0.999804375004354	-4.16467083662953
15603	RPL23AP7	0.316877998647395	0.390625865003775	2.21355106004052	0.0397982179155435	0.999804375004354	-4.16548578030093
17726	AC142472.1	0.49869601991465	2.51186129516408	2.21169882997735	0.0399462022003818	0.999804375004354	-4.16629798290684
14056	IGLV2-14	-1.74200310385743	-5.74897799506267	-2.20969920781924	0.0401065296618393	0.999804375004354	-4.16717462119119
14630	MTND2P28	-0.972937147701103	3.33136696308194	-2.19364107088777	0.0414156340264496	0.999804375004354	-4.17420705032563
238	FMO1	0.592156219944948	3.64672283824409	2.19247805509029	0.0415119520159834	0.999804375004354	-4.17471585091713
15411	RNF217-AS1	0.470952171512453	2.39537839352702	2.18725177314682	0.0419473191993699	0.999804375004354	-4.17700137300465
15655	IGKV3-11	-1.4106097566103	-4.24169932642211	-2.18681053033431	0.0419842671283325	0.999804375004354	-4.17719426717249
14052	IGKC	-1.47940520588238	-2.66708540588943	-2.18142152593499	0.0424379332334968	0.999804375004354	-4.17954927909068
6416	BCAR3	0.283948599805634	4.67304391350647	2.17753629998178	0.0427677861225004	0.999804375004354	-4.18124615188816
14857	AC064807.1	-0.360870988906072	2.06766276025282	-2.17549011064146	0.0429424481424111	0.999804375004354	-4.18213949119384
1709	LAMB4	0.379856014598655	7.35177186128666	2.17065307461264	0.0433579345198401	0.999804375004354	-4.18425035331658
2302	KCND1	-0.618335554007511	0.1277880899046	-2.17036539283885	0.0433827609869814	0.999804375004354	-4.18437585528636
11389	LRRC37A3	0.390247697428158	2.84956131516778	2.16944940284119	0.0434618960712064	0.999804375004354	-4.18477542754666
17278	AC069431.2	0.552613873163638	2.39871630603333	2.16372462516595	0.0439594747903477	0.999804375004354	-4.18727161302851
7705	SERPING1	-0.41873123755491	5.82699333681817	-2.1633404893105	0.0439930483493574	0.999804375004354	-4.18743904201446
15571	MRPS17	-0.313555358928829	1.95399843555984	-2.16223529922885	0.0440897729754276	0.999804375004354	-4.18792070192819
11783	OAZ2	-0.236207783871232	5.17451722090743	-2.15901014168169	0.0443731463100445	0.999804375004354	-4.18932587908373
9443	CDCA7L	0.28583601840502	4.52401960510767	2.15125365156683	0.0450614837933012	0.999804375004354	-4.19270286706535
12868	VWC2	-0.342923205813963	1.76191188709079	-2.15024413983422	0.0451517848341488	0.999804375004354	-4.19314212648733
2932	LHX6	-0.546255525607578	0.197040713318848	-2.14844797430865	0.0453128607497428	0.999804375004354	-4.19392352743033
13303	MPEG1	-0.47955874405579	4.63932129905445	-2.14657683038753	0.0454812181562396	0.999804375004354	-4.19473734490272
6976	ZNF473	-0.31634427953032	3.31420574953627	-2.14501050179877	0.0456225882877136	0.999804375004354	-4.19541842984146
14494	OSER1-AS1	-0.313535247297355	2.41275921436572	-2.14178280174795	0.045915171743281	0.999804375004354	-4.19682146775537
12073	SRPRA	-0.230359424185731	5.68118051351308	-2.13917163884702	0.0461531186902989	0.999804375004354	-4.19795605020899
3295	SCGB2A2	-0.92908471021686	6.24596230079836	-2.13873298105011	0.0461932023125145	0.999804375004354	-4.19814661231731
4824	SCGB1D2	-0.954454613879073	3.84121030725497	-2.13444478283944	0.0465867237291177	0.999804375004354	-4.20000888426315
9150	TGFBR2	-0.309934483876131	6.66152872843121	-2.1341938687911	0.0466098440790692	0.999804375004354	-4.20011781637071
1431	ZNF671	0.301833805544743	3.54936066155996	2.13287708742588	0.0467313497600539	0.999804375004354	-4.2006894226152
16786	PECAM1	-0.274740005018279	6.11274352492856	-2.13021020772987	0.0469783200482107	0.999804375004354	-4.20184677412189
4790	HIST1H1A	-0.482083806434588	3.63208684663823	-2.12620892513763	0.0473510952925863	0.999804375004354	-4.20358240185354
11292	A2M	-0.383363953753456	7.75673781286681	-2.12598803507064	0.047371752524141	0.999804375004354	-4.20367818814849
11319	TMEM39A	-0.214281639298546	4.88124869546145	-2.12127701343289	0.0478142766167993	0.999804375004354	-4.20572034563222
3368	MANSC1	-0.303791354764916	4.37765590184694	-2.11246629491134	0.048652010569619	0.999804375004354	-4.2095359338067
3602	SPARC	-0.624785595769476	8.98523261487405	-2.10624033942759	0.0492520055859259	0.999804375004354	-4.21222919037932
15566	TNFSF12	-0.421370456660275	0.0659182338351525	-2.10518177644511	0.0493546854728362	0.999804375004354	-4.21268686188218
13581	MT-ND3	-0.514763359827629	7.34828920224666	-2.10330477212731	0.0495372318528145	0.999804375004354	-4.21349821011234
16905	AC004477.1	0.359087932864204	1.53097328105351	2.10274077667759	0.0495922024264194	0.999804375004354	-4.21374195656283
11072	SELP	-0.588068877155585	2.57072495806669	-2.10263950558231	0.049602078814833	0.999804375004354	-4.21378572152415
12766	COL14A1	-0.511434453721106	7.76190949092904	-2.10050102366357	0.0498110502302856	0.999804375004354	-4.21470972490932
17475	LINC01578	0.286956347800059	6.70402547482589	2.09854111935324	0.0500032728464786	0.999804375004354	-4.21555630635128
14160	RPL11P3	0.612530336644021	1.45418733902235	2.09771518872913	0.0500844796013245	0.999804375004354	-4.21591299226877
1561	PHACTR3	0.591208651701779	0.484837780036683	2.09557200666434	0.0502957591574038	0.999804375004354	-4.21683833712356
17996	AC005899.8	0.42999970705824	2.36107316341575	2.09237432439998	0.0506124975478549	0.999804375004354	-4.21821841332462
8190	ATP5J	-0.363748150335484	4.19333195656101	-2.08954585381719	0.050894171647978	0.999804375004354	-4.21943857891525
10424	TM4SF1	-0.426615793957934	5.39574718487782	-2.0881918690422	0.0510295111685393	0.999804375004354	-4.22002248215694
16962	MIR133A1HG	0.448196518933023	3.6078873895518	2.08520780590793	0.0513289403748494	0.999804375004354	-4.22130892105725
15851	NEAT1	0.528099261250285	12.8678360493729	2.08345350480328	0.0515057143444952	0.999804375004354	-4.2220649269459
12084	C12orf60	0.537152389993547	0.759616019954099	2.08288492591617	0.0515631260693317	0.999804375004354	-4.22230990827209
8840	ZNF577	0.375237028101074	4.7984791992309	2.08148781692125	0.0517044442569505	0.999804375004354	-4.22291178242484
16144	AC135352.1	0.557786339745073	0.677377167172169	2.08042487684617	0.0518121960780714	0.999804375004354	-4.22336960831135
17667	HIST1H3A	-0.566751842723925	4.02255785748378	-2.08038386144255	0.0518163579444024	0.999804375004354	-4.22338727279158
1299	FKBP7	-0.434650652962891	2.46757853670029	-2.07929753524147	0.0519266986459059	0.999804375004354	-4.22385508933973
17786	AC118658.2	0.592533007309927	1.42801426386483	2.07746435679435	0.0521133816119324	0.999804375004354	-4.22464434922807
16467	AC055716.3	0.671114266487336	1.52600619401679	2.07587799818459	0.052275419879882	0.999804375004354	-4.22532715803689
17319	AC240274.1	-0.444093970912782	2.7891039507324	-2.06990828517313	0.052889291399717	0.999804375004354	-4.227895126954
15129	TNF	-0.586501057812852	-0.260742361793449	-2.06860752896704	0.053023912036801	0.999804375004354	-4.22845434228428
9454	FNDC1	-0.569836008579255	3.46248169764649	-2.06755205056452	0.053133375621916	0.999804375004354	-4.22890802266631
12272	CCSER1	0.329494839764137	4.52364565864751	2.06280214948397	0.0536285216855906	0.999804375004354	-4.23094873091646
9291	EMCN	-0.380797019766614	3.86155204091782	-2.06122611119556	0.0537937329101104	0.999804375004354	-4.2316254981828
10455	SIMC1	-0.259325211307094	3.44279912742742	-2.05886599213617	0.0540419973654641	0.999804375004354	-4.23263863109802
8321	ADAMTSL3	0.217150674250486	4.0354782106673	2.05198944501006	0.0547712658953628	0.999804375004354	-4.23558829012292
10249	TPTE2P5	0.426895879389531	2.98916071142213	2.05093818592322	0.0548835334724993	0.999804375004354	-4.23603892510713
6594	PLCZ1	0.597735598835134	2.71348986614663	2.04894069879417	0.0550974246354859	0.999804375004354	-4.23689495378249
6975	ACP4	0.411366226909647	1.33759645234867	2.04020332351873	0.056041893933006	0.999804375004354	-4.24063599083514
8013	SLC30A6	-0.202003926005148	5.14695587623452	-2.03849537286326	0.0562282126824611	0.999804375004354	-4.24136662560984
9227	PLB1	0.273361014146017	4.97705264666098	2.0368003468739	0.0564136734835463	0.999804375004354	-4.24209151978182
4710	FAM210B	-0.304133661290312	5.40548110631479	-2.03364244161727	0.0567606660104805	0.999804375004354	-4.24344146380824
6919	IGFBP4	-0.348844844596005	6.47030449445927	-2.03314982108152	0.0568149685318848	0.999804375004354	-4.24365198319162
12379	FLRT2	-0.287416223972079	5.49167282088799	-2.03088679534158	0.0570650281704094	0.999804375004354	-4.24461884673642
944	LAPTM4A	-0.369483863291658	6.84711321159346	-2.02957121278229	0.0572108526022015	0.999804375004354	-4.24518074607109
9688	IFI27L1	-0.318506737977689	2.13912487970008	-2.02911911247525	0.0572610426431625	0.999804375004354	-4.24537381314292
1617	P2RX7	0.292651912484787	5.73356583398676	2.02862388118176	0.0573160663895759	0.999804375004354	-4.24558528156578
17385	AL359643.3	-0.617330436709969	-1.83258649295496	-2.02828339345762	0.0573539246346131	0.999804375004354	-4.24573066239895
10720	BCL2	0.230845975358126	5.59948296089317	2.0275781887832	0.0574324067574304	0.999804375004354	-4.24603174184454
14451	AC072022.1	0.552162150812779	2.32100614486532	2.02619604898174	0.0575865054366241	0.999804375004354	-4.24662172333394
10096	RAB3IL1	-0.418338281759479	2.56087358346108	-2.02603664728666	0.0576043015035825	0.999804375004354	-4.24668975647726
13660	SNORD8	-0.540357426034502	1.2960249383633	-2.02102097452139	0.0581668004688085	0.999804375004354	-4.24882948424967
5808	GSTM1	-2.11346073556411	-0.464525916311491	-2.02005819756171	0.0582753379578441	0.999804375004354	-4.24923999544606
11328	ATAD5	0.395477123325139	4.22685078092517	2.01886493295981	0.0584101120234215	0.999804375004354	-4.24974868490527
1186	RAB7A	-0.246532643911896	6.01571499122307	-2.0182358985043	0.0584812715390374	0.999804375004354	-4.25001679912565
13391	ZNF273	0.406666000438311	7.06263705638196	2.01749529600586	0.0585651521270924	0.999804375004354	-4.25033242853347
16921	LINC00672	0.497533484801443	2.463129494954	2.01060299365362	0.0593509774017836	0.999804375004354	-4.25326777221981
13417	ZNF876P	0.473120524301933	2.78017415932272	2.00990675253118	0.0594308839392254	0.999804375004354	-4.25356408932302
5000	GLIS2	-0.447070590492808	2.15877127182791	-2.00984750788923	0.0594376878176827	0.999804375004354	-4.25358930184883
17057	AC020915.2	0.433380227287654	1.61892177513819	2.00595933796028	0.0598857529535799	0.999804375004354	-4.25524338179238
38	CASP10	-0.257784925758297	4.089893457283	-2.00538883987296	0.0599517506523949	0.999804375004354	-4.25548598061579
9746	PCBD1	-0.398170859122927	2.72029382484518	-2.00246365581922	0.0602911757609426	0.999804375004354	-4.25672948825986
16700	SNAI3-AS1	-0.543479898992775	1.21601283706653	-2.0012757668645	0.0604295048603839	0.999804375004354	-4.25723427364601
4027	CRYZ	-0.369682501463018	3.9995144835465	-1.9994362547478	0.0606442773451111	0.999804375004354	-4.25801574338528
4722	MATN4	-0.70284102344431	3.45257376976811	-1.99861671152631	0.0607401836121842	0.999804375004354	-4.25836381969405
16964	SNORD3B-1	-1.1792944136844	-0.425611010457208	-1.99725810293557	0.060899473332987	0.999804375004354	-4.25894073114504
6595	AEBP2	0.224158737643344	6.7038164374971	1.99716259156583	0.0609106856266753	0.999804375004354	-4.25898128304201
